CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
29552,Female,59,99,20
29553,Female,41,103,97
29554,Female,52,115,31
29555,Male,30,67,56
29556,Male,58,62,50
29557,Male,36,86,38
29558,Female,55,58,4
29559,Female,53,91,33
29560,Female,51,57,67
29561,Male,34,86,86
29562,Male,22,43,55
29563,Female,33,121,32
29564,Male,40,95,95
29565,Female,28,46,61
29566,Male,34,48,47
29567,Female,56,50,55
29568,Female,31,64,82
29569,Male,55,119,49
29570,Male,22,108,14
29571,Female,56,55,24
29572,Female,47,116,61
29573,Female,55,123,94
29574,Male,53,114,50
29575,Female,32,40,48
29576,Female,40,55,48
29577,Female,42,66,6
29578,Male,37,54,100
29579,Male,53,41,50
29580,Male,58,94,17
29581,Female,51,129,70
29582,Male,33,128,94
29583,Male,28,53,52
29584,Female,26,85,6
29585,Male,60,81,84
29586,Male,24,46,63
29587,Female,58,108,19
29588,Female,42,75,37
29589,Male,51,72,42
29590,Female,59,47,96
29591,Male,29,97,28
29592,Male,43,63,12
29593,Female,55,118,54
29594,Male,40,118,66
29595,Male,43,46,52
29596,Male,47,105,87
29597,Female,60,74,12
29598,Male,38,129,34
29599,Female,57,50,49
29600,Male,34,94,38
29601,Female,43,63,84
29602,Female,45,68,12
29603,Female,60,41,88
29604,Female,38,100,10
29605,Male,30,104,79
29606,Female,47,67,23
29607,Female,54,62,63
29608,Male,35,75,12
29609,Male,60,83,22
29610,Female,44,110,90
29611,Female,44,102,19
29612,Female,22,69,51
29613,Male,42,90,94
29614,Male,22,105,21
29615,Male,35,68,80
29616,Male,43,86,21
29617,Male,34,68,87
29618,Male,56,95,23
29619,Male,36,93,83
29620,Female,48,86,44
29621,Male,58,110,42
29622,Male,44,46,20
29623,Male,30,41,67
29624,Male,57,101,99
29625,Male,53,98,86
29626,Male,44,103,78
29627,Male,58,129,15
29628,Female,29,52,45
29629,Female,37,46,90
29630,Female,24,92,64
29631,Female,34,47,58
29632,Female,54,116,65
29633,Female,44,108,46
29634,Male,22,61,23
29635,Female,36,74,12
29636,Female,29,119,19
29637,Male,46,121,31
29638,Female,48,76,15
29639,Female,60,63,60
29640,Male,37,126,46
29641,Female,52,87,15
29642,Female,47,112,11
29643,Female,55,57,1
29644,Male,35,128,25
29645,Male,25,115,59
29646,Female,29,116,100
29647,Male,53,77,4
29648,Female,30,69,100
29649,Male,54,51,60
29650,Male,50,129,58
29651,Female,41,111,69
29652,Male,53,97,91
29653,Male,28,110,17
29654,Male,45,89,37
29655,Male,56,48,84
29656,Male,52,97,25
29657,Female,51,115,73
29658,Female,45,80,54
29659,Female,53,119,69
29660,Male,34,42,95
29661,Female,43,45,59
29662,Female,58,100,80
29663,Female,24,43,78
29664,Male,29,54,16
29665,Male,33,61,34
29666,Male,22,95,90
29667,Male,33,81,36
29668,Female,29,91,30
29669,Male,55,86,19
29670,Female,22,76,19
29671,Female,60,89,3
29672,Male,26,121,28
29673,Female,38,43,3
29674,Female,49,41,91
29675,Male,24,94,46
29676,Female,26,116,95
29677,Female,23,87,75
29678,Female,34,103,22
29679,Male,55,102,44
29680,Male,42,44,76
29681,Female,53,79,42
29682,Male,25,68,90
29683,Male,50,102,97
29684,Female,23,68,70
29685,Female,55,53,7
29686,Female,31,43,78
29687,Male,59,81,45
29688,Female,25,129,27
29689,Male,38,56,1
29690,Female,51,96,47
29691,Male,41,43,39
29692,Male,24,114,49
29693,Female,48,112,9
29694,Female,40,61,10
29695,Female,50,107,86
29696,Male,32,63,82
29697,Female,49,49,66
29698,Male,24,110,59
29699,Female,51,55,13
29700,Female,31,106,99
29701,Female,24,72,2
29702,Male,47,111,17
29703,Male,29,93,32
29704,Male,40,64,55
29705,Male,40,74,41
29706,Male,47,85,56
29707,Male,23,42,52
29708,Female,41,84,42
29709,Male,37,118,42
29710,Male,27,98,92
29711,Male,37,50,22
29712,Male,26,90,19
29713,Male,37,105,75
29714,Male,51,85,5
29715,Male,42,119,86
29716,Female,46,60,82
29717,Male,29,108,1
29718,Male,29,98,66
29719,Female,60,111,81
29720,Male,28,110,100
29721,Female,54,102,79
29722,Female,41,107,59
29723,Male,37,65,82
29724,Male,23,47,83
29725,Female,37,86,54
29726,Female,32,101,56
29727,Female,60,84,64
29728,Female,43,55,81
29729,Female,24,101,80
29730,Female,55,50,73
29731,Female,23,57,10
29732,Female,53,130,23
29733,Female,36,64,75
29734,Female,60,114,58
29735,Male,28,87,7
29736,Female,57,97,80
29737,Male,41,95,4
29738,Male,24,92,72
29739,Female,29,70,49
29740,Female,57,55,2
29741,Female,54,105,64
29742,Female,53,51,95
29743,Female,40,68,6
29744,Male,39,42,84
29745,Male,42,79,1
29746,Male,42,118,86
29747,Male,53,72,97
29748,Male,51,40,50
29749,Female,33,41,34
29750,Female,27,122,14
29751,Male,45,48,26
29752,Female,40,95,38
29753,Male,23,83,39
29754,Female,29,122,86
29755,Female,49,97,44
29756,Male,35,86,8
29757,Male,60,110,20
29758,Male,58,73,15
29759,Female,27,69,53
29760,Male,42,93,56
29761,Male,36,114,4
29762,Male,50,65,11
29763,Male,35,114,71
29764,Male,58,53,48
29765,Male,52,60,50
29766,Male,25,43,80
29767,Male,33,86,91
29768,Female,42,78,68
29769,Female,28,103,92
29770,Female,45,45,77
29771,Male,37,97,70
29772,Female,26,83,74
29773,Male,28,81,67
29774,Male,50,52,54
29775,Male,34,68,15
29776,Male,56,82,18
29777,Female,37,119,4
29778,Male,41,80,27
29779,Female,35,40,19
29780,Male,24,65,6
29781,Male,27,130,7
29782,Male,52,112,60
29783,Female,39,108,37
29784,Female,31,110,53
29785,Female,23,66,10
29786,Female,42,58,55
29787,Male,53,95,19
29788,Male,43,121,16
29789,Female,58,109,5
29790,Female,48,87,4
29791,Female,36,67,39
29792,Male,33,89,18
29793,Female,52,82,54
29794,Female,38,110,88
29795,Male,42,125,29
29796,Male,38,78,84
29797,Male,30,69,33
29798,Male,55,85,2
29799,Male,28,122,14
29800,Female,53,128,22
29801,Female,34,93,10
29802,Female,23,107,51
29803,Male,58,126,41
29804,Male,49,43,71
29805,Female,42,105,27
29806,Male,23,110,29
29807,Female,52,94,47
29808,Male,57,64,12
29809,Female,25,67,16
29810,Female,44,60,23
29811,Male,30,61,55
29812,Male,40,120,40
29813,Female,58,118,75
29814,Male,46,102,69
29815,Male,54,106,32
29816,Female,52,59,53
29817,Male,60,85,28
29818,Female,33,101,23
29819,Male,28,104,70
29820,Male,51,82,2
29821,Male,38,86,74
29822,Female,58,84,66
29823,Male,55,101,20
29824,Male,60,49,18
29825,Male,38,92,71
29826,Female,52,60,97
29827,Female,47,44,34
29828,Male,30,41,87
29829,Male,35,72,57
29830,Female,50,126,21
29831,Female,27,76,40
29832,Female,42,97,60
29833,Female,40,60,18
29834,Male,58,128,47
29835,Male,47,81,45
29836,Female,25,70,83
29837,Male,29,101,3
29838,Male,42,57,19
29839,Male,37,99,52
29840,Female,27,50,96
29841,Female,48,125,10
29842,Male,22,118,37
29843,Male,27,68,99
29844,Male,43,43,73
29845,Female,36,104,11
29846,Male,36,43,34
29847,Male,22,87,63
29848,Male,55,104,31
29849,Male,22,106,56
29850,Male,50,110,16
29851,Female,43,86,80
29852,Male,59,55,6
29853,Male,36,119,33
29854,Female,22,128,72
29855,Male,57,63,90
29856,Male,34,59,39
29857,Female,43,80,57
29858,Female,23,117,56
29859,Male,40,47,64
29860,Female,49,84,83
29861,Male,32,43,82
29862,Female,34,112,39
29863,Male,31,109,83
29864,Male,29,46,78
29865,Female,24,64,30
29866,Female,32,42,73
29867,Male,33,99,65
29868,Female,45,100,51
29869,Male,53,50,30
29870,Female,42,108,80
29871,Female,25,87,84
29872,Male,39,55,80
29873,Female,48,105,10
29874,Female,56,78,54
29875,Male,46,41,8
29876,Female,31,57,25
29877,Female,58,42,90
29878,Male,57,112,87
29879,Male,59,79,71
29880,Male,42,85,77
29881,Male,57,47,11
29882,Female,55,81,17
29883,Female,51,79,61
29884,Male,30,101,78
29885,Female,46,125,75
29886,Female,60,45,18
29887,Female,60,96,18
29888,Male,33,100,39
29889,Female,47,50,61
29890,Male,33,125,66
29891,Female,40,110,78
29892,Male,58,108,18
29893,Female,49,94,1
29894,Male,44,110,61
29895,Male,54,82,66
29896,Female,41,85,23
29897,Male,33,99,67
29898,Female,26,42,38
29899,Female,56,108,63
29900,Male,36,114,85
29901,Male,46,121,79
29902,Male,48,61,29
29903,Male,29,68,52
29904,Female,31,90,96
29905,Male,32,68,92
29906,Female,52,56,50
29907,Male,33,115,22
29908,Male,39,126,28
29909,Female,40,51,17
29910,Male,28,54,75
29911,Male,56,72,62
29912,Female,50,91,33
29913,Male,33,108,19
29914,Female,49,104,5
29915,Female,54,86,37
29916,Female,41,106,43
29917,Male,42,79,19
29918,Male,30,64,82
29919,Female,41,125,50
29920,Male,56,111,78
29921,Female,45,120,87
29922,Male,57,69,95
29923,Male,36,109,53
29924,Male,44,77,20
29925,Female,60,54,87
29926,Male,52,75,68
29927,Male,57,112,61
29928,Female,52,86,58
29929,Male,38,108,15
29930,Male,33,128,28
29931,Female,36,112,9
29932,Female,24,80,61
29933,Female,46,60,32
29934,Male,39,90,56
29935,Female,32,73,34
29936,Male,38,78,65
29937,Female,34,87,34
29938,Female,46,69,84
29939,Male,25,58,40
29940,Male,26,105,86
29941,Male,37,99,47
29942,Male,23,106,66
29943,Male,57,65,96
29944,Female,22,77,53
29945,Female,51,49,38
29946,Female,54,49,61
29947,Male,53,45,57
29948,Male,41,58,48
29949,Male,33,55,9
29950,Male,37,117,64
29951,Female,50,111,81
29952,Male,34,85,31
29953,Female,35,108,48
29954,Male,37,81,52
29955,Female,47,106,66
29956,Male,53,68,55
29957,Female,35,91,18
29958,Male,42,60,56
29959,Female,24,94,41
29960,Male,42,70,46
29961,Female,43,79,19
29962,Female,26,120,98
29963,Female,44,121,2
29964,Female,55,122,64
29965,Female,40,109,75
29966,Male,23,64,41
29967,Female,31,73,41
29968,Female,41,125,6
29969,Male,57,81,36
29970,Male,49,40,8
29971,Male,45,127,81
29972,Female,35,129,89
29973,Male,29,98,13
29974,Female,47,91,3
29975,Female,50,50,68
29976,Female,33,59,62
29977,Female,23,61,74
29978,Female,40,68,40
29979,Female,53,47,7
29980,Male,56,80,55
29981,Female,50,42,12
29982,Male,36,102,80
29983,Female,28,107,52
29984,Female,22,86,44
29985,Male,27,108,10
29986,Female,59,91,68
29987,Female,25,63,37
29988,Female,29,50,38
29989,Female,40,54,92
29990,Male,36,66,99
29991,Male,60,83,15
29992,Male,60,58,76
29993,Female,38,90,72
29994,Female,41,130,75
29995,Male,56,59,10
29996,Female,47,119,84
29997,Male,37,74,60
29998,Female,43,123,74
29999,Female,33,101,56
30000,Female,55,53,6
30001,Male,57,46,5
30002,Male,60,94,28
30003,Male,56,90,60
30004,Female,36,51,49
30005,Male,44,78,82
30006,Female,32,75,80
30007,Male,47,124,43
30008,Male,50,43,86
30009,Male,38,60,88
30010,Male,36,50,8
30011,Male,53,46,49
30012,Male,60,128,13
30013,Male,47,117,47
30014,Female,41,56,20
30015,Female,51,128,44
30016,Female,32,42,96
30017,Male,35,73,51
30018,Female,46,130,25
30019,Male,55,98,49
30020,Female,51,56,99
30021,Female,46,65,39
30022,Male,46,108,99
30023,Male,35,110,65
30024,Male,40,126,78
30025,Male,31,55,56
30026,Female,57,79,60
30027,Male,37,104,69
30028,Female,41,44,7
30029,Male,53,114,96
30030,Female,26,41,90
30031,Female,22,101,89
30032,Female,53,116,48
30033,Female,35,71,72
30034,Female,31,103,21
30035,Male,40,68,57
30036,Male,26,67,41
30037,Male,58,126,36
30038,Female,59,64,21
30039,Female,35,46,4
30040,Female,33,67,78
30041,Male,48,78,12
30042,Male,41,78,21
30043,Male,44,123,19
30044,Male,47,84,30
30045,Female,58,74,90
30046,Female,58,54,73
30047,Male,27,91,24
30048,Female,50,91,92
30049,Male,44,129,46
30050,Female,38,109,72
30051,Female,51,76,23
30052,Female,42,117,69
30053,Female,33,88,100
30054,Female,51,114,75
30055,Male,53,65,38
30056,Male,39,61,95
30057,Male,40,113,25
30058,Female,48,44,98
30059,Male,37,44,52
30060,Male,37,104,4
30061,Male,26,71,81
30062,Female,57,99,3
30063,Female,33,90,76
30064,Male,27,93,71
30065,Female,39,88,56
30066,Female,43,100,5
30067,Male,50,88,31
30068,Male,51,81,28
30069,Female,27,77,31
30070,Male,47,117,30
30071,Female,54,98,51
30072,Male,60,70,58
30073,Male,49,54,90
30074,Female,22,101,56
30075,Male,37,84,61
30076,Male,45,71,43
30077,Female,41,57,85
30078,Female,34,44,84
30079,Male,60,115,69
30080,Female,54,113,7
30081,Female,53,72,45
30082,Female,31,56,33
30083,Female,29,84,59
30084,Male,37,58,36
30085,Female,23,70,49
30086,Male,24,71,85
30087,Female,46,91,48
30088,Female,49,62,59
30089,Male,41,101,88
30090,Female,55,50,81
30091,Female,35,87,40
30092,Female,29,77,51
30093,Male,39,69,80
30094,Female,43,99,69
30095,Female,50,72,8
30096,Female,56,93,45
30097,Female,47,86,5
30098,Female,38,82,91
30099,Male,26,113,12
30100,Female,60,82,43
30101,Female,24,43,17
30102,Male,38,74,42
30103,Female,41,68,25
30104,Male,45,117,85
30105,Female,56,121,48
30106,Male,43,51,25
30107,Male,53,88,61
30108,Male,38,119,84
30109,Female,54,42,68
30110,Female,49,101,58
30111,Female,49,61,8
30112,Male,56,91,43
30113,Female,31,53,31
30114,Male,51,114,87
30115,Female,54,95,79
30116,Female,53,117,29
30117,Male,56,102,2
30118,Female,50,86,68
30119,Female,50,113,86
30120,Male,33,88,53
30121,Male,55,124,45
30122,Female,47,124,8
30123,Female,54,93,15
30124,Male,36,75,38
30125,Male,38,97,68
30126,Female,60,70,35
30127,Female,57,58,97
30128,Male,60,46,71
30129,Female,48,94,6
30130,Female,27,98,41
30131,Female,31,92,84
30132,Male,43,62,83
30133,Female,58,109,85
30134,Female,60,80,33
30135,Male,54,116,51
30136,Male,45,93,83
30137,Male,57,99,15
30138,Female,26,79,84
30139,Female,50,125,40
30140,Male,27,123,53
30141,Female,51,114,49
30142,Female,55,50,67
30143,Male,28,88,91
30144,Female,36,91,29
30145,Male,32,121,4
30146,Male,31,66,40
30147,Female,45,97,55
30148,Male,29,96,4
30149,Female,37,115,71
30150,Female,59,84,31
30151,Female,55,75,29
30152,Male,38,82,50
30153,Male,27,114,80
30154,Female,60,121,46
30155,Male,53,79,53
30156,Female,53,70,39
30157,Male,41,89,69
30158,Female,30,88,97
30159,Male,46,95,39
30160,Male,31,62,71
30161,Male,39,102,29
30162,Male,25,72,48
30163,Male,49,50,23
30164,Female,45,55,8
30165,Male,50,93,1
30166,Male,23,120,40
30167,Female,30,71,20
30168,Female,31,116,88
30169,Female,28,49,21
30170,Female,37,95,25
30171,Female,48,48,38
30172,Male,46,127,6
30173,Male,30,98,1
30174,Female,50,129,67
30175,Female,49,89,65
30176,Female,30,51,79
30177,Male,47,128,82
30178,Male,49,67,62
30179,Female,53,61,34
30180,Female,55,129,32
30181,Female,28,117,31
30182,Female,33,51,66
30183,Female,38,55,82
30184,Male,28,98,53
30185,Female,57,128,77
30186,Female,34,93,4
30187,Male,24,122,48
30188,Male,24,54,96
30189,Male,54,92,88
30190,Female,46,59,8
30191,Male,36,68,40
30192,Female,50,77,81
30193,Female,43,41,83
30194,Male,32,79,87
30195,Male,39,116,88
30196,Male,58,127,32
30197,Female,46,68,93
30198,Male,29,120,49
30199,Female,31,104,26
30200,Female,36,82,31
30201,Male,48,82,70
30202,Female,36,46,77
30203,Female,51,100,4
30204,Male,37,85,36
30205,Female,36,90,18
30206,Female,40,55,21
30207,Male,43,63,36
30208,Female,35,83,9
30209,Male,39,114,18
30210,Female,52,73,75
30211,Male,38,108,46
30212,Male,36,120,22
30213,Male,35,74,69
30214,Female,29,54,51
30215,Male,42,76,72
30216,Female,49,57,89
30217,Male,22,81,7
30218,Male,48,112,47
30219,Female,45,79,13
30220,Female,33,61,29
30221,Male,53,46,49
30222,Male,28,78,9
30223,Male,38,102,5
30224,Female,35,82,6
30225,Female,29,90,91
30226,Male,41,104,70
30227,Male,55,82,86
30228,Male,42,75,92
30229,Male,31,48,84
30230,Male,42,72,34
30231,Male,27,96,57
30232,Female,47,86,20
30233,Female,47,52,6
30234,Male,60,52,84
30235,Female,55,40,73
30236,Male,41,81,18
30237,Female,44,123,55
30238,Female,25,52,67
30239,Female,55,130,61
30240,Female,34,64,58
30241,Female,41,105,97
30242,Male,51,120,73
30243,Male,40,79,84
30244,Female,43,55,98
30245,Female,47,59,75
30246,Female,24,105,89
30247,Female,58,91,27
30248,Female,53,118,84
30249,Male,42,110,38
30250,Female,44,46,91
30251,Female,24,81,54
30252,Male,25,50,11
30253,Male,35,75,83
30254,Male,56,109,54
30255,Female,57,92,38
30256,Male,29,93,63
30257,Female,55,97,14
30258,Female,37,72,45
30259,Female,52,129,26
30260,Male,25,64,54
30261,Male,41,46,37
30262,Male,59,72,9
30263,Female,43,43,59
30264,Female,56,102,29
30265,Male,40,117,19
30266,Male,55,54,20
30267,Female,40,92,8
30268,Female,55,44,98
30269,Male,40,41,54
30270,Male,30,79,19
30271,Male,55,97,85
30272,Male,52,123,35
30273,Male,39,90,6
30274,Male,58,102,12
30275,Male,39,110,46
30276,Female,37,100,81
30277,Male,58,63,74
30278,Female,53,116,89
30279,Female,32,127,30
30280,Female,40,99,43
30281,Female,53,61,60
30282,Female,44,126,34
30283,Male,24,79,9
30284,Male,32,106,6
30285,Female,45,95,100
30286,Male,25,68,49
30287,Female,54,81,41
30288,Female,27,104,32
30289,Female,60,91,27
30290,Female,42,90,24
30291,Female,49,66,29
30292,Male,50,49,45
30293,Male,47,71,81
30294,Male,33,53,46
30295,Female,40,114,81
30296,Male,46,50,54
30297,Female,36,99,35
30298,Female,37,75,26
30299,Female,40,100,63
30300,Female,28,90,69
30301,Male,53,108,4
30302,Male,27,102,54
30303,Male,29,121,28
30304,Female,23,65,4
30305,Male,42,101,96
30306,Male,41,104,52
30307,Female,40,111,77
30308,Female,50,73,80
30309,Female,42,91,82
30310,Male,22,73,75
30311,Female,38,92,80
30312,Male,58,43,58
30313,Female,22,106,94
30314,Male,36,60,82
30315,Male,55,44,49
30316,Male,30,54,38
30317,Female,25,113,46
30318,Female,28,109,66
30319,Male,40,89,98
30320,Female,26,55,21
30321,Female,34,88,37
30322,Male,24,82,70
30323,Male,34,41,4
30324,Male,29,55,74
30325,Male,58,125,9
30326,Female,24,100,79
30327,Female,28,120,9
30328,Female,57,115,40
30329,Male,49,86,98
30330,Male,42,43,91
30331,Female,39,41,31
30332,Female,41,42,79
30333,Male,44,90,80
30334,Male,56,91,10
30335,Female,53,130,38
30336,Male,59,121,88
30337,Female,36,81,90
30338,Female,26,53,57
30339,Male,41,77,95
30340,Female,32,83,73
30341,Female,28,69,6
30342,Male,22,87,52
30343,Female,46,129,31
30344,Male,23,59,30
30345,Male,38,44,84
30346,Male,23,111,21
30347,Male,42,64,13
30348,Male,40,82,39
30349,Male,22,55,51
30350,Female,55,106,51
30351,Male,22,104,81
30352,Male,35,72,34
30353,Female,25,57,45
30354,Male,40,92,99
30355,Male,53,87,89
30356,Female,29,51,66
30357,Female,36,44,18
30358,Male,23,80,58
30359,Female,32,54,45
30360,Male,34,48,88
30361,Female,32,72,88
30362,Male,29,108,88
30363,Male,57,120,38
30364,Female,41,90,95
30365,Female,57,43,90
30366,Female,24,105,55
30367,Male,50,80,1
30368,Male,40,101,47
30369,Male,45,96,62
30370,Male,37,63,8
30371,Male,30,80,98
30372,Male,39,53,31
30373,Female,41,68,46
30374,Female,34,103,22
30375,Male,49,94,11
30376,Female,59,74,89
30377,Male,35,113,52
30378,Female,31,76,47
30379,Female,29,78,66
30380,Female,54,47,19
30381,Female,32,61,91
30382,Female,32,98,88
30383,Female,28,55,15
30384,Female,50,48,95
30385,Male,45,87,29
30386,Male,31,79,7
30387,Male,43,77,89
30388,Female,41,54,9
30389,Male,53,121,12
30390,Female,50,48,53
30391,Male,30,80,64
30392,Female,37,93,27
30393,Male,24,80,90
30394,Female,43,84,74
30395,Male,47,101,10
30396,Male,36,64,4
30397,Male,38,128,13
30398,Male,43,44,35
30399,Female,58,60,84
30400,Male,53,54,1
30401,Female,49,90,11
30402,Male,52,47,45
30403,Female,41,123,30
30404,Male,37,66,23
30405,Male,53,101,83
30406,Female,32,57,72
30407,Female,58,74,9
30408,Male,31,48,22
30409,Male,22,48,36
30410,Female,35,93,31
30411,Female,46,40,34
30412,Female,29,62,17
